date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:13:50	23436/23436	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Feb%202019%2012:43:23%20GMT	https://preview.colorlib.com/theme/alime/img/bg-img/x16.jpg.pagespeed.ic._rIX_EXu7n.jpg	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/img/bg-img/x16.jpg.pagespeed.ic._rIX_EXu7n.jpg	(from https://preview.colorlib.com/theme/alime/)
13:13:50	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263232acb-4d7%22	https://preview.colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/hp/Desktop/3/3/preview.colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://preview.colorlib.com/theme/alime/)
13:13:51	511/511	---M--	200	added ('OK')	image/png	etag:W/%22PSA-aj-Cog7rKCyEa%22	https://preview.colorlib.com/theme/alime/img/core-img/logo2.png	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/img/core-img/logo2.png	(from https://preview.colorlib.com/theme/alime/)
13:13:51	85578/85578	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214e4a-5828efa7cc0c0-gzip%22	https://preview.colorlib.com/theme/alime/js/jquery.min.js	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/js/jquery.min.js	(from https://preview.colorlib.com/theme/alime/)
13:13:52	77705/77705	---MCZ	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	https://preview.colorlib.com/theme/alime/js/popper.min.js+bootstrap.min.js.pagespeed.jc.9S4FA15Zn6.js	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/js/popper.min.js+bootstrap.min.js.pagespeed.jc.9S4FA15Zn6.js	(from https://preview.colorlib.com/theme/alime/)
13:13:52	165167/165167	---MCZ	200	added ('OK')	application/javascript	etag:W/%222852f-5828ef94b93c0-gzip%22	https://preview.colorlib.com/theme/alime/js/alime.bundle.js	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/js/alime.bundle.js	(from https://preview.colorlib.com/theme/alime/)
13:13:52	6314/6314	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218aa-5828f1ada4680-gzip%22	https://preview.colorlib.com/theme/alime/js/default-assets/active.js	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/js/default-assets/active.js	(from https://preview.colorlib.com/theme/alime/)
13:13:53	22018/22018	---MCZ	200	added ('OK')	text/css	etag:W/%225602-5c1f9a3fe2b7e-gzip%22	https://preview.colorlib.com/theme/alime/css/bootstrap.min.css	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/css/bootstrap.min.css	(from https://preview.colorlib.com/theme/alime/style.css)
13:13:53	30481/30481	---MCZ	200	added ('OK')	text/css	etag:W/%227711-5c1f9a3fe2b7e-gzip%22	https://preview.colorlib.com/theme/alime/css/animate.css	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/css/animate.css	(from https://preview.colorlib.com/theme/alime/style.css)
13:13:53	15526/15526	---MCZ	200	added ('OK')	text/css	etag:W/%223ca6-5828f04eb0a80-gzip%22	https://preview.colorlib.com/theme/alime/css/default-assets/classy-nav.css	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/css/default-assets/classy-nav.css	(from https://preview.colorlib.com/theme/alime/style.css)
13:13:53	2889/2889	---MCZ	200	added ('OK')	text/css	etag:W/%22b49-5c1f9a3fe2b7e%22	https://preview.colorlib.com/theme/alime/css/owl.carousel.min.css	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/css/owl.carousel.min.css	(from https://preview.colorlib.com/theme/alime/style.css)
